"","fecha_reporte","Analizados","Resultados_lab","Confirmados_lab","Descartados_lab","Sospechosos","Casos","C_M","C_H","Decesos","D_M","D_H","Ambulatorios","Hospitalizados","Graves","Criticos","UCI","Recuperados","Activos","Hospitalizados.Activos","Ambulatorios.Activos","Decesos.Activos","C_IMSS","D_IMSS","C_SSA","D_SSA","C_Estatal","D_Estatal","C_Municipal","D_Municipal","C_ISSSTE","D_ISSSTE","C_Privada","D_Privada","C_SEDENA","D_SEDENA","C_SEMAR","D_SEMAR","C_PEMEX","D_PEMEX","C_0_14","D_0_14","C_15_29","D_15_29","C_30_59","D_30_59","C_60_mas","D_60_mas"
"270",2021-01-06,5021,4032,2423,1609,539,2696,1388,1308,357,157,200,2056,640,1486,757,18,2316,24,2,21,1,948,232,1733,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,31,0,469,3,1597,116,599,238
"271",2021-01-07,5061,4039,2428,1611,568,2701,1391,1310,360,158,202,2058,643,1497,761,19,2325,17,2,14,1,949,233,1733,0,7,0,0,0,4,3,6,2,2,1,0,0,0,0,31,0,469,3,1602,118,599,239
"272",2021-01-08,5052,4040,2425,1615,554,2698,1392,1306,357,157,200,2056,642,1490,758,17,2325,17,5,11,1,954,234,1733,0,7,0,0,0,2,1,0,0,2,1,0,0,0,0,31,0,469,3,1595,114,603,240
"273",2021-01-09,5067,4049,2432,1617,558,2705,1396,1309,359,158,201,2059,646,1500,763,18,2332,15,6,8,1,957,234,1733,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,31,0,469,3,1601,116,604,240
"274",2021-01-10,5070,4071,2441,1630,536,2716,1403,1313,362,160,202,2065,651,1506,768,18,2340,15,6,8,1,963,237,1738,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,31,0,472,3,1606,118,607,241
"275",2021-01-11,5072,4140,2468,1672,475,2743,1415,1328,369,162,207,2080,663,1519,780,18,2350,24,5,19,0,978,244,1750,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,31,0,476,3,1621,120,615,246
"276",2021-01-12,5080,4145,2470,1675,477,2745,1417,1328,370,162,208,2081,664,1524,781,18,2349,26,6,20,0,980,245,1750,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,31,0,476,3,1623,120,615,247
"277",2021-01-13,5084,4145,2470,1675,481,2745,1417,1328,371,162,209,2081,664,1525,782,18,2348,26,6,20,0,980,246,1750,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,31,0,476,3,1623,120,615,248
"278",2021-01-14,5128,4155,2476,1679,514,2751,1420,1331,372,162,210,2084,667,1533,786,18,2351,29,6,22,1,986,247,1750,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,31,0,476,3,1626,120,618,249
"279",2021-01-15,5163,4190,2486,1704,514,2761,1423,1338,372,162,210,2091,670,1539,789,18,2363,27,6,20,1,996,247,1750,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,31,0,478,3,1632,120,620,249
"280",2021-01-16,5185,4212,2495,1717,514,2770,1429,1341,372,162,210,2098,672,1544,791,18,2376,22,7,15,0,1003,247,1752,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,32,0,480,3,1636,120,622,249
"281",2021-01-17,5228,4258,2511,1747,511,2786,1434,1352,374,163,211,2114,672,1544,791,18,2385,27,6,21,0,1019,248,1752,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,32,0,486,3,1646,120,622,251
"282",2021-01-18,5236,4265,2514,1751,512,2789,1435,1354,375,164,211,2116,673,1547,792,18,2388,26,6,20,0,1022,249,1752,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,32,0,486,3,1648,120,623,252
"283",2021-01-19,5272,4300,2526,1774,512,2801,1442,1359,376,165,211,2128,673,1548,794,18,2396,29,5,24,0,1034,249,1752,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,32,0,490,3,1656,121,623,252
"284",2021-01-20,5319,4375,2552,1823,484,2827,1459,1368,377,165,212,2152,675,1554,797,19,2404,46,6,40,0,1049,250,1763,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,32,0,496,3,1674,122,625,252
"285",2021-01-21,5389,4419,2563,1856,510,2838,1465,1373,387,171,216,2162,676,1566,798,19,2403,48,5,43,0,1060,252,1763,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,32,0,497,3,1682,123,627,261
"286",2021-01-22,5426,4456,2567,1889,509,2843,1469,1374,389,172,217,2166,677,1584,800,19,2412,43,1,41,1,1064,254,1764,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,32,0,497,3,1687,123,627,263
"287",2021-01-23,5458,4486,2582,1904,511,2858,1477,1381,389,172,217,2178,680,1592,803,19,2420,50,2,47,1,1075,254,1768,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,32,0,500,3,1693,123,633,263
"288",2021-01-24,5473,4500,2584,1916,512,2860,1479,1381,389,172,217,2178,682,1595,805,19,2427,45,4,40,1,1077,254,1768,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,32,0,500,3,1695,123,633,263
"289",2021-01-25,5492,4519,2592,1927,512,2868,1483,1385,390,173,217,2185,683,1599,806,19,2437,42,4,37,1,1085,255,1768,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,32,0,502,3,1700,124,634,263
"290",2021-01-26,5540,4555,2606,1949,524,2882,1489,1393,390,173,217,2199,683,1601,807,19,2439,54,4,49,1,1096,255,1771,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,32,0,508,3,1707,124,635,263
"291",2021-01-27,5585,4595,2618,1977,524,2899,1498,1401,393,175,218,2212,687,1606,811,19,2444,62,5,57,0,1103,257,1781,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,509,3,1716,126,641,264
"292",2021-01-28,5631,4674,2648,2026,490,2929,1510,1419,400,178,222,2228,701,1624,825,19,2456,73,6,67,0,1116,263,1798,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,513,4,1729,127,654,269
"293",2021-01-29,5664,4705,2654,2051,491,2936,1513,1423,400,178,222,2235,701,1627,826,19,2465,71,4,67,0,1121,263,1800,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,515,4,1732,127,656,269
"294",2021-01-30,5686,4730,2660,2070,482,2947,1516,1431,413,184,229,2242,705,1642,830,19,2472,62,5,57,0,1129,271,1803,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,516,4,1738,131,660,278
"295",2021-01-31,5700,4767,2670,2097,459,2957,1521,1436,414,184,230,2248,709,1649,834,19,2479,65,7,57,1,1131,272,1811,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,516,4,1746,131,662,279
"296",2021-02-01,5702,4769,2670,2099,459,2957,1521,1436,415,185,230,2248,709,1649,834,19,2490,53,4,48,1,1131,273,1811,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,516,4,1746,131,662,280
"297",2021-02-02,5703,4770,2671,2099,459,2958,1521,1437,415,185,230,2249,709,1649,834,19,2497,47,3,43,1,1132,273,1811,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,516,4,1747,131,662,280
"298",2021-02-03,5730,4799,2681,2118,456,2969,1525,1444,415,185,230,2253,716,1663,841,19,2503,52,5,46,1,1140,273,1814,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,517,4,1755,131,664,280
"299",2021-02-04,5769,4826,2689,2137,468,2977,1528,1449,417,185,232,2260,717,1667,842,19,2508,53,4,48,1,1144,273,1818,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,518,4,1760,131,666,282
"300",2021-02-05,5805,4861,2702,2159,469,2990,1536,1454,419,185,234,2272,718,1680,844,19,2520,53,3,48,2,1152,274,1823,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,521,4,1767,132,669,283
"301",2021-02-06,5840,4903,2713,2190,462,3001,1543,1458,420,185,235,2282,719,1680,845,19,2531,53,2,48,3,1155,275,1831,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,522,4,1775,133,671,283
"302",2021-02-07,5846,4911,2715,2196,460,3003,1543,1460,420,185,235,2284,719,1682,846,19,2538,46,1,44,1,1157,275,1831,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,522,4,1776,133,672,283
"303",2021-02-08,5850,4914,2715,2199,461,3003,1543,1460,421,185,236,2284,719,1684,846,19,2542,41,1,39,1,1157,276,1831,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,522,4,1776,133,672,284
"304",2021-02-09,5876,4944,2727,2217,443,3029,1554,1475,436,192,244,2292,737,1704,864,19,2545,49,5,43,1,1180,291,1834,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,526,4,1785,138,685,294
"305",2021-02-10,5910,4968,2729,2239,452,3031,1555,1476,436,192,244,2292,739,1712,866,19,2545,51,7,43,1,1181,291,1835,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,526,4,1786,138,686,294
"306",2021-02-11,5927,4981,2730,2251,455,3033,1556,1477,437,193,244,2293,740,1715,868,19,2548,48,7,41,0,1183,292,1835,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,526,4,1787,138,687,295
"307",2021-02-12,5950,5009,2741,2268,450,3044,1561,1483,437,193,244,2298,746,1725,874,19,2553,54,8,46,0,1188,292,1841,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,530,4,1790,138,691,295
"308",2021-02-13,5977,5048,2750,2298,438,3053,1566,1487,437,193,244,2306,747,1727,876,19,2560,56,6,50,0,1192,292,1846,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,532,4,1794,138,694,295
"309",2021-02-14,5983,5053,2751,2302,439,3054,1567,1487,437,193,244,2307,747,1728,876,19,2570,47,5,42,0,1193,292,1846,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,532,4,1795,138,694,295
"310",2021-02-15,5985,5055,2751,2304,439,3054,1567,1487,438,194,244,2307,747,1728,876,19,2580,37,3,33,1,1193,293,1846,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,532,4,1795,138,694,296
"311",2021-02-16,6011,5075,2760,2315,442,3069,1577,1492,446,198,248,2313,756,1740,886,19,2588,36,3,32,1,1205,301,1849,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,534,4,1799,139,703,303
"312",2021-02-17,6028,5090,2763,2327,438,3082,1582,1500,457,200,257,2315,767,1751,897,19,2591,35,4,30,1,1215,312,1852,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,534,4,1804,142,711,311
"313",2021-02-18,6060,5109,2766,2343,451,3085,1585,1500,461,202,259,2317,768,1755,898,19,2593,34,1,30,3,1216,315,1854,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,534,4,1807,142,711,315
"314",2021-02-19,6080,5147,2772,2375,434,3092,1589,1503,462,203,259,2324,768,1755,898,20,2594,37,1,35,1,1217,316,1860,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,537,4,1811,143,711,315
"315",2021-02-20,6106,5172,2772,2400,434,3092,1590,1502,460,203,257,2326,766,1752,897,20,2597,35,1,34,0,1218,316,1859,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,538,4,1812,143,709,313
"316",2021-02-21,6114,5178,2772,2406,436,3092,1590,1502,460,203,257,2326,766,1755,897,20,2604,28,0,28,0,1218,316,1859,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,538,4,1812,143,709,313
"317",2021-02-22,6116,5180,2772,2408,436,3092,1590,1502,461,204,257,2326,766,1755,897,20,2607,24,0,24,0,1218,317,1859,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,538,4,1812,144,709,313
"318",2021-02-23,6156,5199,2778,2421,457,3097,1592,1505,461,204,257,2331,766,1755,897,20,2610,26,1,25,0,1220,317,1862,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,538,4,1818,144,708,313
"319",2021-02-24,6195,5223,2783,2440,471,3102,1595,1507,463,205,258,2335,767,1760,899,20,2611,28,1,27,0,1220,317,1867,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,540,4,1821,146,708,313
"320",2021-02-25,6226,5250,2784,2466,475,3103,1595,1508,464,205,259,2336,767,1765,901,20,2613,26,0,26,0,1220,317,1868,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,541,4,1821,146,708,314
"321",2021-02-26,6243,5270,2787,2483,472,3106,1596,1510,465,205,260,2337,769,1769,904,20,2617,24,1,23,0,1222,317,1869,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,541,4,1822,146,710,315
"322",2021-02-27,6265,5330,2790,2540,434,3109,1597,1512,466,206,260,2339,770,1772,905,20,2622,21,1,20,0,1222,317,1872,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,542,4,1823,146,711,316
"323",2021-02-28,6269,5335,2791,2544,433,3110,1597,1513,466,206,260,2340,770,1772,905,20,2626,18,1,17,0,1223,317,1872,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,542,4,1824,146,711,316
"324",2021-03-01,6275,5341,2793,2548,433,3112,1598,1514,466,206,260,2342,770,1773,905,20,2628,18,1,17,0,1225,317,1872,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,542,4,1824,146,713,316
"325",2021-03-02,6304,5358,2796,2562,439,3123,1604,1519,474,210,264,2345,778,1788,913,20,2631,18,1,17,0,1234,325,1874,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,542,4,1830,149,718,321
"326",2021-03-03,6336,5384,2802,2582,444,3130,1606,1524,476,211,265,2350,780,1792,917,20,2634,20,0,20,0,1237,327,1878,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,543,4,1834,150,720,322
"327",2021-03-04,6358,5398,2803,2595,452,3131,1606,1525,476,211,265,2351,780,1792,917,20,2636,19,0,19,0,1237,327,1879,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,544,4,1834,150,720,322
"328",2021-03-05,6380,5417,2805,2612,454,3134,1607,1527,478,212,266,2351,783,1798,920,20,2636,20,2,18,0,1239,329,1880,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,33,0,544,4,1835,150,722,324
"329",2021-03-06,6412,5475,2811,2664,429,3140,1610,1530,479,212,267,2357,783,1798,920,20,2640,21,1,20,0,1240,329,1885,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,34,0,545,4,1839,150,722,325
"330",2021-03-07,6424,5487,2811,2676,429,3140,1610,1530,479,212,267,2357,783,1798,920,20,2641,20,1,19,0,1240,329,1885,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,34,0,545,4,1839,150,722,325
"331",2021-03-08,6424,5487,2811,2676,429,3140,1610,1530,479,212,267,2357,783,1798,920,20,2643,18,1,17,0,1240,329,1885,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,34,0,545,4,1839,150,722,325
"332",2021-03-09,6457,5513,2814,2699,436,3143,1611,1532,482,212,270,2359,784,1800,921,20,2643,18,0,18,0,1243,330,1885,0,7,0,0,0,3,2,3,1,2,1,0,0,0,0,34,0,546,4,1840,150,723,328
"333",2021-03-10,6488,5538,2815,2723,442,3144,1611,1533,482,212,270,2360,784,1801,921,20,2644,18,0,18,0,1244,330,1884,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,34,0,546,4,1841,150,723,328
"334",2021-03-11,6520,5559,2819,2740,453,3148,1614,1534,482,212,270,2364,784,1804,921,20,2644,22,0,22,0,1247,330,1885,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,34,0,548,4,1843,150,723,328
"335",2021-03-12,6560,5600,2824,2776,452,3153,1617,1536,483,212,271,2367,786,1810,924,20,2646,24,2,22,0,1251,330,1886,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,34,0,548,4,1846,150,725,329
"336",2021-03-13,6572,5639,2827,2812,425,3156,1620,1536,483,212,271,2370,786,1810,924,20,2650,23,2,21,0,1252,330,1888,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,34,0,548,4,1849,150,725,329
"337",2021-03-14,6584,5650,2829,2821,426,3158,1622,1536,483,212,271,2372,786,1810,924,20,2655,20,1,19,0,1254,330,1888,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,34,0,549,4,1850,150,725,329
"338",2021-03-15,6585,5651,2829,2822,426,3158,1622,1536,483,212,271,2372,786,1810,924,20,2658,17,1,16,0,1254,330,1888,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,34,0,549,4,1850,150,725,329
"339",2021-03-16,6585,5651,2829,2822,426,3158,1622,1536,483,212,271,2372,786,1810,924,20,2659,16,1,15,0,1254,330,1888,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,34,0,549,4,1850,150,725,329
"340",2021-03-17,6641,5688,2831,2857,445,3160,1624,1536,483,212,271,2374,786,1812,924,20,2659,18,1,17,0,1255,330,1889,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,34,0,549,4,1852,150,725,329
"341",2021-03-18,6650,5698,2832,2866,444,3161,1624,1537,484,212,272,2375,786,1812,924,20,2660,17,0,17,0,1256,331,1889,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,34,0,549,4,1853,150,725,330
"342",2021-03-19,6683,5732,2837,2895,443,3166,1626,1540,485,213,272,2379,787,1812,925,20,2660,21,0,21,0,1260,332,1890,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,34,0,550,4,1856,151,726,330
"343",2021-03-20,6707,5774,2841,2933,425,3170,1630,1540,485,213,272,2383,787,1813,925,20,2666,19,0,19,0,1263,332,1891,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,550,4,1859,151,726,330
"344",2021-03-21,6719,5786,2842,2944,425,3171,1630,1541,485,213,272,2384,787,1817,925,20,2668,18,0,18,0,1264,332,1891,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,550,4,1860,151,726,330
"345",2021-03-22,6719,5786,2842,2944,425,3171,1630,1541,485,213,272,2384,787,1817,925,20,2671,15,0,15,0,1264,332,1891,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,550,4,1860,151,726,330
"346",2021-03-23,6765,5815,2843,2972,442,3172,1631,1541,485,213,272,2365,807,1839,944,19,2673,14,0,14,0,1264,332,1892,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,550,4,1861,151,726,330
"347",2021-03-24,6803,5838,2846,2992,458,3174,1632,1542,485,213,272,2365,809,1841,946,19,2674,15,1,14,0,1266,332,1892,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,550,4,1863,151,726,330
"348",2021-03-25,6818,5849,2847,3002,462,3175,1633,1542,485,213,272,2365,810,1844,947,19,2674,16,2,14,0,1267,332,1892,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,550,4,1863,151,727,330
"349",2021-03-26,6841,5874,2848,3026,460,3176,1633,1543,486,214,272,2366,810,1845,948,19,2673,17,2,15,0,1268,332,1892,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,550,4,1864,151,727,331
"350",2021-03-27,6855,5923,2849,3074,425,3177,1634,1543,486,214,272,2367,810,1845,948,19,2676,15,1,14,0,1268,332,1893,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,551,4,1864,151,727,331
"351",2021-03-28,6861,5929,2849,3080,425,3177,1634,1543,486,214,272,2367,810,1845,948,19,2679,12,1,11,0,1268,332,1893,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,551,4,1864,151,727,331
"352",2021-03-29,6865,5933,2849,3084,425,3177,1634,1543,488,215,273,2367,810,1846,948,19,2680,10,0,9,1,1268,334,1893,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,551,4,1864,151,727,333
"353",2021-03-30,6880,5947,2851,3096,426,3179,1635,1544,488,215,273,2367,812,1848,950,19,2681,11,0,10,1,1270,334,1893,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,551,4,1866,151,727,333
"354",2021-03-31,6898,5963,2854,3109,428,3182,1635,1547,488,215,273,2370,812,1849,950,19,2684,10,0,10,0,1273,334,1893,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,552,4,1868,151,727,333
"355",2021-04-01,6905,5971,2855,3116,427,3183,1635,1548,488,215,273,2371,812,1849,950,19,2684,11,0,11,0,1274,334,1893,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,552,4,1868,151,728,333
"356",2021-04-02,6905,5971,2855,3116,427,3183,1635,1548,488,215,273,2371,812,1849,950,19,2686,9,0,9,0,1274,334,1893,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,552,4,1868,151,728,333
"357",2021-04-03,6905,5971,2855,3116,427,3183,1635,1548,488,215,273,2371,812,1849,950,19,2688,7,0,7,0,1274,334,1893,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,552,4,1868,151,728,333
"358",2021-04-04,6905,5971,2855,3116,427,3183,1635,1548,488,215,273,2371,812,1849,950,19,2688,7,0,7,0,1274,334,1893,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,552,4,1868,151,728,333
"359",2021-04-05,6912,5978,2855,3123,427,3183,1635,1548,488,215,273,2371,812,1852,950,19,2688,7,0,7,0,1274,334,1893,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,552,4,1868,151,728,333
"360",2021-04-06,6959,6022,2858,3164,430,3186,1637,1549,488,215,273,2373,813,1854,951,19,2689,9,0,9,0,1277,334,1893,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,552,4,1870,151,729,333
"361",2021-04-07,6975,6037,2859,3178,432,3187,1637,1550,489,215,274,2373,814,1858,953,20,2689,9,0,9,0,1277,334,1894,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,552,4,1871,152,729,333
"362",2021-04-08,6989,6046,2859,3187,437,3187,1637,1550,492,217,275,2373,814,1858,953,20,2687,8,0,8,0,1277,336,1894,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,552,4,1871,153,729,335
"363",2021-04-09,7014,6070,2860,3210,438,3188,1638,1550,492,217,275,2374,814,1859,953,20,2688,8,0,8,0,1278,336,1894,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,552,4,1872,153,729,335
"364",2021-04-10,7028,6091,2864,3227,429,3195,1642,1553,495,218,277,2377,818,1863,957,20,2692,8,1,7,0,1282,339,1897,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,554,4,1875,154,731,337
"365",2021-04-11,7038,6101,2864,3237,429,3195,1642,1553,495,218,277,2377,818,1867,957,20,2692,8,1,7,0,1282,339,1897,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,554,4,1875,154,731,337
"366",2021-04-12,7039,6102,2864,3238,429,3195,1642,1553,495,218,277,2377,818,1867,957,20,2693,7,1,6,0,1282,339,1897,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,554,4,1875,154,731,337
"367",2021-04-13,7056,6115,2865,3250,433,3196,1642,1554,496,219,277,2378,818,1868,957,20,2692,8,1,7,0,1283,340,1897,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,555,4,1875,154,731,338
"368",2021-04-14,7082,6137,2867,3270,433,3202,1647,1555,500,223,277,2380,822,1876,963,20,2692,10,1,9,0,1288,344,1898,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,555,4,1876,154,736,342
"369",2021-04-15,7102,6149,2869,3280,441,3204,1649,1555,500,223,277,2382,822,1877,963,20,2694,10,0,10,0,1288,344,1900,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,557,4,1876,154,736,342
"370",2021-04-16,7123,6171,2872,3299,440,3207,1651,1556,502,224,278,2383,824,1880,965,21,2694,11,1,10,0,1291,345,1900,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,557,4,1877,155,738,343
"371",2021-04-17,7129,6193,2872,3321,424,3207,1651,1556,503,225,278,2383,824,1882,965,21,2693,11,1,10,0,1291,346,1900,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,557,4,1877,155,738,344
"372",2021-04-18,7141,6205,2872,3333,424,3207,1651,1556,503,225,278,2383,824,1882,965,21,2694,10,1,9,0,1291,346,1900,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,557,4,1877,155,738,344
"373",2021-04-19,7141,6204,2872,3332,425,3207,1651,1556,503,225,278,2383,824,1882,965,21,2697,7,0,7,0,1291,346,1900,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,557,4,1877,155,738,344
"374",2021-04-20,7160,6217,2875,3342,431,3210,1653,1557,503,225,278,2385,825,1884,966,21,2698,9,1,8,0,1294,346,1900,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,557,4,1880,155,738,344
"375",2021-04-21,7195,6251,2879,3372,432,3214,1653,1561,503,225,278,2389,825,1885,966,21,2699,12,1,11,0,1296,346,1902,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,558,4,1883,155,738,344
"376",2021-04-22,7204,6260,2880,3380,432,3215,1653,1562,503,225,278,2390,825,1886,966,21,2701,11,1,10,0,1297,346,1902,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,559,4,1883,155,738,344
"377",2021-04-23,7224,6281,2885,3396,431,3220,1655,1565,503,225,278,2394,826,1888,967,21,2702,15,2,13,0,1300,346,1904,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,560,4,1887,155,738,344
"378",2021-04-24,7237,6304,2892,3412,421,3227,1659,1568,503,225,278,2401,826,1890,967,21,2704,20,2,18,0,1304,346,1907,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,560,4,1893,155,739,344
"379",2021-04-25,7246,6313,2894,3419,421,3229,1660,1569,503,225,278,2403,826,1891,967,21,2705,21,2,19,0,1306,346,1907,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,561,4,1894,155,739,344
"380",2021-04-26,7246,6313,2894,3419,421,3229,1660,1569,503,225,278,2403,826,1891,967,21,2706,20,2,18,0,1306,346,1907,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,35,0,561,4,1894,155,739,344
"381",2021-04-27,7268,6329,2899,3430,427,3234,1662,1572,503,225,278,2407,827,1894,968,21,2707,24,2,22,0,1307,346,1911,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,36,0,562,4,1895,155,741,344
"382",2021-04-28,7293,6346,2901,3445,435,3236,1664,1572,503,225,278,2408,828,1897,969,21,2709,24,3,21,0,1309,346,1911,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,36,0,562,4,1897,155,741,344
"383",2021-04-29,7303,6356,2904,3452,435,3239,1665,1574,504,225,279,2410,829,1902,970,21,2709,27,3,23,1,1311,347,1912,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,36,0,563,4,1898,155,742,345
"384",2021-04-30,7337,6390,2911,3479,435,3246,1670,1576,505,226,279,2415,831,1907,972,21,2712,30,4,25,1,1312,347,1918,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,38,0,563,4,1902,155,743,346
"385",2021-05-01,7354,6420,2916,3504,422,3251,1673,1578,505,226,279,2419,832,1909,973,21,2715,31,5,26,0,1313,347,1922,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,38,0,564,4,1905,155,744,346
